job_id,title,company,region,posted_date,skills_required,experience_required,salary_estimate
JOB-1250,Backend Developer,Microsoft,Global,2025-07-28,node.js|docker|redis|postgresql|python|rest api|sql|git,7,129324
JOB-1251,AI Engineer,Infosys,US,2025-09-01,pytorch|nlp|python|deep learning|tensorflow|huggingface|generative ai|computer vision,1,164176
JOB-1252,Cybersecurity Analyst,HCL,India,2025-04-05,cybersecurity|python|networking,2,1312111
JOB-1253,Frontend Developer,Amazon,India,2025-06-18,tailwind css|next.js|html|javascript|git|css,3,700965
JOB-1254,Software Engineer,PhonePe,US,2025-01-15,python|linux|agile|java|rest api|sql|c++|git,5,98893
JOB-1255,Data Engineer,Salesforce,Europe,2025-06-20,big data|sql|postgresql|apache spark,3,102813
JOB-1256,Backend Developer,Google,Global,2026-01-07,sql|python|git|rest api|node.js|docker,2,79945
JOB-1257,DevOps Engineer,Flipkart,India,2025-07-13,terraform|docker|python|kubernetes|linux|ci/cd|aws|git,1,1598982
JOB-1258,DevOps Engineer,Apple,Asia Pacific,2025-08-16,linux|aws|ci/cd|docker|terraform|kubernetes|git,1,56829
JOB-1259,Cloud Architect,PhonePe,Global,2025-07-28,gcp|linux|aws|networking|kubernetes|terraform,7,56834
JOB-1260,Frontend Developer,Razorpay,US,2025-01-24,next.js|typescript|git|html,3,115489
JOB-1261,Backend Developer,Adobe,India,2025-10-09,docker|sql|node.js,3,2648566
JOB-1262,Backend Developer,Salesforce,India,2025-12-06,redis|postgresql|docker|node.js|rest api|sql|git,7,3166661
JOB-1263,Data Engineer,Tech Mahindra,India,2026-03-15,postgresql|big data|hadoop|aws|apache spark|python|sql,1,1548002
JOB-1264,Data Engineer,Salesforce,US,2026-01-09,aws|python|big data|postgresql|docker|sql|hadoop|apache spark,3,190900
JOB-1265,QA Engineer,Oracle,India,2025-10-19,postman|sql|javascript|python|agile,2,810190
JOB-1266,Frontend Developer,Meta,India,2025-10-25,javascript|react|html,0,3762218
JOB-1267,Mobile Developer,Swiggy,Asia Pacific,2025-03-14,kotlin|flutter|swift|git|javascript|rest api|firebase,7,54751
JOB-1268,Product Manager,Amazon,India,2026-02-27,excel|agile|data analysis|jira,7,692199
JOB-1269,Data Analyst,Meta,Europe,2026-03-18,pandas|excel|data analysis|power bi|sql|statistics|python|tableau,0,117561
JOB-1270,Cloud Architect,Flipkart,Europe,2025-07-09,gcp|networking|azure|terraform|linux|aws|docker,7,70511
JOB-1271,Cloud Architect,Flipkart,Asia Pacific,2025-03-15,terraform|kubernetes|linux|gcp,3,81298
JOB-1272,QA Engineer,Netflix,India,2025-02-19,git|postman|agile,10,2363998
JOB-1273,Mobile Developer,HCL,India,2026-01-15,swift|javascript|git|kotlin,0,3417532
JOB-1274,Data Engineer,HCL,Europe,2025-07-04,hadoop|docker|aws,0,83368
JOB-1275,Data Scientist,HCL,Europe,2025-01-21,statistics|deep learning|scikit-learn|pandas|machine learning|data visualization|python,2,128950
JOB-1276,AI Engineer,Apple,US,2025-11-28,deep learning|huggingface|tensorflow|generative ai,0,84618
JOB-1277,Cybersecurity Analyst,Amazon,US,2025-05-30,python|linux|ethical hacking|cybersecurity,2,188166
JOB-1278,Data Scientist,Meta,India,2025-06-05,deep learning|scikit-learn|pandas|data visualization|statistics|python|sql|machine learning,3,1006497
JOB-1279,Backend Developer,Meta,India,2025-07-08,rest api|git|python|docker|redis|node.js,1,700020
JOB-1280,QA Engineer,Tech Mahindra,India,2025-01-11,sql|javascript|agile|python,7,1169364
JOB-1281,Data Engineer,Salesforce,Asia Pacific,2025-01-25,sql|aws|python|postgresql|hadoop|apache spark|big data,10,112613
JOB-1282,Software Engineer,Wipro,India,2025-03-27,c++|java|linux|git,5,2412867
JOB-1283,Software Engineer,Infosys,Global,2025-12-02,git|c++|sql|python,7,112197
JOB-1284,Mobile Developer,Adobe,US,2025-06-02,git|firebase|rest api|javascript|react native,5,149172
JOB-1285,AI Engineer,Zomato,India,2026-01-27,python|nlp|generative ai|deep learning,2,2814934
JOB-1286,Data Analyst,Uber,Europe,2025-04-02,statistics|excel|python|data analysis|pandas|power bi,7,56472
JOB-1287,Software Engineer,Meta,Global,2025-03-12,rest api|git|linux|java|agile,2,102092
JOB-1288,Software Engineer,Wipro,India,2025-08-04,agile|java|python|rest api|c++|git|linux,1,1245026
JOB-1289,Mobile Developer,Infosys,Europe,2025-06-21,firebase|react native|kotlin|flutter|javascript|swift,3,52035
JOB-1290,Data Engineer,Netflix,US,2025-02-05,python|apache spark|hadoop|big data|docker|sql|postgresql,10,72665
JOB-1291,AI Engineer,Infosys,Europe,2025-11-23,computer vision|nlp|huggingface|generative ai|pytorch|deep learning|tensorflow,2,117173
JOB-1292,Data Analyst,Netflix,India,2025-03-25,statistics|power bi|excel|python|tableau,3,1051095
JOB-1293,Cybersecurity Analyst,Flipkart,Europe,2026-01-11,python|linux|networking,10,131439
JOB-1294,Cloud Architect,Meta,Europe,2025-10-12,linux|aws|gcp|networking,0,70455
JOB-1295,DevOps Engineer,Razorpay,India,2025-12-19,aws|ci/cd|terraform,1,1277510
JOB-1296,Data Analyst,Google,India,2026-01-23,pandas|power bi|tableau,5,1407734
JOB-1297,Backend Developer,Swiggy,India,2025-01-04,python|docker|rest api|git|sql,5,2224804
JOB-1298,Cybersecurity Analyst,Tech Mahindra,Europe,2026-03-11,ethical hacking|cybersecurity|linux|networking|sql,0,148679
JOB-1299,Cybersecurity Analyst,Flipkart,India,2025-10-31,ethical hacking|cybersecurity|linux|python,10,1247396
JOB-1300,Cybersecurity Analyst,Microsoft,Europe,2025-12-24,sql|linux|python|networking|cybersecurity,7,95452
JOB-1301,Software Engineer,Zomato,India,2026-01-27,linux|sql|agile|java,5,1375492
JOB-1302,AI Engineer,Swiggy,India,2026-01-01,generative ai|deep learning|huggingface|pytorch,2,3969011
JOB-1303,Data Analyst,Wipro,India,2025-01-14,statistics|excel|sql|power bi|python|data analysis,1,2592335
JOB-1304,Backend Developer,Microsoft,Asia Pacific,2025-09-03,docker|python|sql|redis|git|rest api|postgresql,2,73434
JOB-1305,Frontend Developer,Razorpay,Asia Pacific,2025-08-28,html|git|css,2,80382
JOB-1306,ML Engineer,Flipkart,US,2026-03-26,deep learning|machine learning|docker|mlops|aws|tensorflow|pytorch|python,1,128620
JOB-1307,QA Engineer,Oracle,US,2025-09-03,agile|python|javascript,2,168244
JOB-1308,Cybersecurity Analyst,Meta,India,2026-01-30,cybersecurity|python|linux,7,3197381
JOB-1309,DevOps Engineer,Salesforce,Global,2026-02-13,git|kubernetes|python|docker|ci/cd|aws,1,178194
JOB-1310,Data Analyst,PhonePe,Global,2025-09-01,power bi|data analysis|python|sql|pandas|tableau|excel,1,174110
JOB-1311,Data Analyst,Google,US,2025-09-13,pandas|sql|excel|power bi|data analysis,2,198348
JOB-1312,Full Stack Developer,Amazon,Europe,2025-03-07,mongodb|html|git|sql|docker|javascript|react|node.js|css,0,121834
JOB-1313,Mobile Developer,Razorpay,Europe,2025-01-30,flutter|kotlin|rest api|firebase,5,119535
JOB-1314,Software Engineer,Netflix,Europe,2025-03-15,python|sql|linux|git|c++|java|agile,5,114435
JOB-1315,DevOps Engineer,Zomato,Asia Pacific,2025-12-19,linux|git|docker|ci/cd|python|terraform,3,104482
JOB-1316,ML Engineer,Uber,US,2025-09-25,tensorflow|pytorch|deep learning|aws|mlops,1,144354
JOB-1317,Data Analyst,Amazon,Global,2025-04-26,data analysis|power bi|excel|statistics|pandas|tableau|sql|python,2,153542
JOB-1318,Cloud Architect,Microsoft,Asia Pacific,2025-04-02,gcp|docker|terraform|networking|azure,3,119624
JOB-1319,ML Engineer,Tech Mahindra,Asia Pacific,2025-12-04,aws|tensorflow|docker|machine learning|mlops|python|pytorch,5,109081
JOB-1320,Backend Developer,Salesforce,India,2025-09-14,docker|python|rest api|redis|postgresql|sql|node.js|git,2,1096626
JOB-1321,Software Engineer,Oracle,Europe,2025-04-10,sql|c++|git|agile|java|python|linux|rest api,7,51607
JOB-1322,Product Manager,Zomato,Europe,2026-01-09,jira|data analysis|agile|sql|excel,3,59047
JOB-1323,Frontend Developer,Flipkart,Global,2025-06-30,typescript|html|next.js|git|javascript|css|tailwind css|react,1,165936
JOB-1324,Mobile Developer,Tech Mahindra,Asia Pacific,2025-03-08,react native|kotlin|rest api,3,78292
JOB-1325,Backend Developer,Uber,Europe,2025-11-25,redis|node.js|git|postgresql|sql|docker|rest api|python,3,129566
JOB-1326,QA Engineer,Salesforce,Asia Pacific,2025-01-10,git|agile|postman|sql,7,62443
JOB-1327,Frontend Developer,Swiggy,India,2025-09-03,next.js|git|html|typescript|react|tailwind css|javascript,3,1377725
JOB-1328,Data Analyst,Swiggy,US,2025-08-06,excel|sql|data analysis,2,184100
JOB-1329,Software Engineer,Amazon,Europe,2025-01-29,agile|java|linux,10,136661
JOB-1330,Software Engineer,Swiggy,India,2025-11-24,linux|sql|python|c++|java|agile|git,5,3051036
JOB-1331,Backend Developer,Wipro,Asia Pacific,2025-12-09,redis|rest api|docker|git|postgresql|sql|node.js,10,49145
JOB-1332,ML Engineer,HCL,US,2025-02-19,deep learning|pytorch|tensorflow|mlops,3,186056
JOB-1333,Software Engineer,Amazon,India,2026-01-03,java|c++|git|sql|linux|rest api,1,722994
JOB-1334,Full Stack Developer,Flipkart,Global,2025-11-30,mongodb|git|node.js|docker|sql|react|javascript|html,7,62303
JOB-1335,Data Analyst,HCL,India,2025-05-07,python|data analysis|tableau|power bi|excel|pandas|statistics|sql,5,1434754
JOB-1336,DevOps Engineer,Swiggy,India,2025-10-16,docker|kubernetes|ci/cd|aws|linux|git|python|terraform,10,615064
JOB-1337,Backend Developer,PhonePe,Europe,2026-01-10,docker|sql|node.js|redis|python|git,3,82046
JOB-1338,Cloud Architect,HCL,Global,2025-09-01,kubernetes|azure|docker|gcp|linux,1,138114
JOB-1339,ML Engineer,Meta,US,2025-06-16,pytorch|deep learning|mlops|aws|python|docker,7,152018
JOB-1340,AI Engineer,Tech Mahindra,India,2026-01-11,generative ai|pytorch|computer vision|tensorflow,1,1046295
JOB-1341,Mobile Developer,Netflix,India,2026-03-07,rest api|javascript|kotlin|react native|swift,5,2838275
JOB-1342,AI Engineer,Wipro,Asia Pacific,2025-01-07,deep learning|python|nlp|computer vision|pytorch|huggingface|generative ai|tensorflow,2,72322
JOB-1343,AI Engineer,Apple,Global,2025-03-23,python|computer vision|nlp,5,51607
JOB-1344,Product Manager,Adobe,India,2025-03-23,sql|jira|data analysis|agile,1,1811443
JOB-1345,Full Stack Developer,Razorpay,India,2025-04-25,css|sql|docker|html|node.js|react,2,2267095
JOB-1346,ML Engineer,Google,Europe,2025-02-28,docker|machine learning|pytorch|aws,10,149272
JOB-1347,Mobile Developer,Google,India,2025-02-26,kotlin|firebase|javascript|react native,1,1358921
JOB-1348,Cloud Architect,Flipkart,India,2026-02-08,terraform|gcp|linux,7,2119934
JOB-1349,Backend Developer,Apple,India,2025-12-07,rest api|redis|docker|sql|postgresql|node.js,0,2649871
JOB-1350,Data Scientist,Tech Mahindra,India,2026-02-03,sql|deep learning|data visualization|statistics|scikit-learn|pandas|python|machine learning,10,3936754
JOB-1351,Data Analyst,Tech Mahindra,Asia Pacific,2025-07-18,data analysis|pandas|python|excel|tableau|sql|statistics,3,66832
JOB-1352,Software Engineer,Salesforce,US,2025-09-09,rest api|python|sql|linux|agile,5,145955
JOB-1353,QA Engineer,Razorpay,India,2025-03-04,git|agile|postman|sql|python|javascript,5,1279520
JOB-1354,Data Engineer,Swiggy,Global,2025-01-24,big data|hadoop|aws|sql|python|docker|apache spark,3,90416
JOB-1355,Product Manager,Flipkart,Europe,2025-04-24,data analysis|excel|sql,3,92926
JOB-1356,Cloud Architect,Wipro,India,2026-01-25,terraform|kubernetes|aws|gcp|linux|networking|docker,1,959838
JOB-1357,AI Engineer,Google,Asia Pacific,2025-08-17,pytorch|nlp|huggingface|python,1,61818
JOB-1358,Product Manager,Google,US,2025-08-30,sql|jira|excel|agile,5,172020
JOB-1359,QA Engineer,Amazon,India,2025-07-17,git|javascript|postman|sql,1,2423384
JOB-1360,Data Engineer,Salesforce,Europe,2025-09-03,big data|hadoop|aws|docker|sql|apache spark,0,50129
JOB-1361,ML Engineer,Microsoft,India,2026-03-17,python|docker|mlops|aws|tensorflow|deep learning|machine learning,3,2529973
JOB-1362,Frontend Developer,Salesforce,India,2025-06-02,git|javascript|react|typescript|html|next.js|css,1,2293899
JOB-1363,QA Engineer,Microsoft,India,2026-03-15,agile|postman|python|javascript,2,3502450
JOB-1364,ML Engineer,Apple,India,2025-06-30,mlops|tensorflow|deep learning|python|machine learning,7,2990019
JOB-1365,Data Engineer,PhonePe,US,2025-09-08,docker|python|apache spark|postgresql|sql|aws|big data,2,127693
JOB-1366,Product Manager,HCL,India,2025-02-10,jira|agile|excel,3,3659427
JOB-1367,Backend Developer,Wipro,Europe,2025-12-01,python|docker|git|node.js|redis|sql,2,121455
JOB-1368,AI Engineer,Apple,Europe,2025-07-16,deep learning|nlp|generative ai,5,68302
JOB-1369,QA Engineer,Tech Mahindra,Europe,2026-01-16,git|python|postman|javascript|agile,5,140036
JOB-1370,ML Engineer,Zomato,Europe,2025-07-05,tensorflow|machine learning|mlops|deep learning|aws|docker|python|pytorch,2,106319
JOB-1371,QA Engineer,HCL,India,2025-09-26,git|postman|agile|python|javascript,10,2772655
JOB-1372,Cybersecurity Analyst,Oracle,Global,2025-08-31,networking|sql|cybersecurity|python|linux|ethical hacking,7,125676
JOB-1373,AI Engineer,Salesforce,India,2025-02-26,pytorch|deep learning|nlp|tensorflow|python|computer vision|huggingface|generative ai,3,2980802
JOB-1374,Frontend Developer,Meta,Asia Pacific,2025-11-03,react|next.js|typescript,1,80151
JOB-1375,Full Stack Developer,Tech Mahindra,Global,2026-02-28,css|node.js|react|mongodb|git|docker|html|sql,10,173144
JOB-1376,ML Engineer,Meta,India,2025-09-03,deep learning|tensorflow|machine learning,0,3791785
JOB-1377,Data Engineer,Oracle,US,2025-08-24,big data|postgresql|apache spark|hadoop|aws|python|sql,3,157208
JOB-1378,AI Engineer,Microsoft,India,2025-04-06,huggingface|nlp|deep learning|computer vision|generative ai|pytorch|python,5,3010412
JOB-1379,Cloud Architect,Razorpay,India,2026-03-13,terraform|aws|kubernetes,3,739244
JOB-1380,QA Engineer,Oracle,US,2025-06-16,postman|agile|javascript|python|sql|git,7,137525
JOB-1381,Software Engineer,Tech Mahindra,US,2025-01-31,sql|c++|agile|git|python|linux|rest api,5,181115
JOB-1382,Cloud Architect,Zomato,Asia Pacific,2025-09-02,docker|aws|networking|azure,7,86659
JOB-1383,Mobile Developer,Zomato,India,2025-10-27,react native|rest api|javascript|kotlin|git,3,1620131
JOB-1384,Product Manager,Swiggy,Asia Pacific,2025-02-27,jira|sql|excel|agile|data analysis,0,68807
JOB-1385,Product Manager,Salesforce,Europe,2025-02-12,sql|agile|excel|jira,1,120207
JOB-1386,Product Manager,Infosys,Europe,2026-02-19,jira|data analysis|agile,0,112002
JOB-1387,Cybersecurity Analyst,PhonePe,India,2025-07-23,networking|linux|python,10,2874334
JOB-1388,ML Engineer,Salesforce,India,2025-07-21,tensorflow|pytorch|docker|python,3,1834491
JOB-1389,QA Engineer,Amazon,India,2026-02-15,sql|postman|javascript|python|git|agile,3,1369680
JOB-1390,Product Manager,Wipro,India,2026-01-20,jira|sql|excel|data analysis|agile,0,1409634
JOB-1391,Backend Developer,Meta,Asia Pacific,2025-11-04,docker|postgresql|sql|redis|python|git|rest api|node.js,3,77596
JOB-1392,Cybersecurity Analyst,Oracle,US,2025-01-12,python|ethical hacking|networking|linux|sql|cybersecurity,3,162230
JOB-1393,ML Engineer,TCS,India,2026-03-10,python|deep learning|mlops|tensorflow|aws|docker|pytorch|machine learning,0,2455251
JOB-1394,Backend Developer,Google,Europe,2025-02-20,redis|python|rest api|docker|postgresql|node.js|git|sql,1,92032
JOB-1395,Full Stack Developer,Apple,US,2026-03-11,git|docker|react|css|sql|mongodb|node.js|html,0,116176
JOB-1396,Data Engineer,Zomato,India,2025-07-03,python|hadoop|docker|sql|postgresql|aws|apache spark|big data,2,2116660
JOB-1397,Data Scientist,Meta,India,2025-10-20,sql|data visualization|machine learning|python|deep learning,1,800073
JOB-1398,DevOps Engineer,Netflix,India,2025-07-31,python|aws|terraform|ci/cd|kubernetes|linux,3,2735621
JOB-1399,AI Engineer,Razorpay,India,2025-04-28,python|deep learning|pytorch|tensorflow|nlp|generative ai|computer vision,10,1479377
JOB-1400,Data Engineer,Tech Mahindra,India,2025-03-14,sql|hadoop|postgresql|docker|aws|python,3,2731723
JOB-1401,Software Engineer,PhonePe,Europe,2025-04-23,sql|python|git|java|agile,7,119110
JOB-1402,Data Engineer,Adobe,India,2025-12-10,sql|hadoop|docker|python|apache spark|big data,2,1308854
JOB-1403,Mobile Developer,HCL,US,2025-06-10,swift|firebase|git|kotlin,1,179601
JOB-1404,Frontend Developer,Wipro,Asia Pacific,2025-08-05,css|tailwind css|typescript|html|next.js|git,10,87553
JOB-1405,ML Engineer,Uber,Europe,2025-11-07,mlops|python|pytorch|aws|machine learning|deep learning,2,71883
JOB-1406,Frontend Developer,Tech Mahindra,India,2025-01-15,git|typescript|tailwind css|html|css|javascript|react|next.js,5,1523447
JOB-1407,AI Engineer,Wipro,Asia Pacific,2025-12-11,nlp|pytorch|computer vision|tensorflow|generative ai|huggingface,2,80154
JOB-1408,ML Engineer,Flipkart,India,2026-02-03,deep learning|tensorflow|python|machine learning|mlops|docker|pytorch,2,2605053
JOB-1409,Frontend Developer,Zomato,US,2025-12-06,tailwind css|typescript|html|react|git,5,145675
JOB-1410,Mobile Developer,Apple,India,2026-03-02,react native|swift|javascript|rest api|git|kotlin|flutter,2,2895339
JOB-1411,Data Analyst,Adobe,US,2025-05-04,sql|statistics|data analysis|python|power bi|pandas|excel,2,197508
JOB-1412,Software Engineer,Infosys,Europe,2026-03-16,linux|agile|git,1,129455
JOB-1413,Frontend Developer,Zomato,India,2025-12-09,react|javascript|css|git|typescript|tailwind css|html|next.js,1,2063552
JOB-1414,Data Engineer,Zomato,India,2025-06-22,sql|postgresql|apache spark|hadoop|big data|aws|python|docker,10,1960669
JOB-1415,ML Engineer,Oracle,India,2025-09-08,pytorch|deep learning|mlops|machine learning|tensorflow|docker|aws|python,2,1751054
JOB-1416,ML Engineer,Tech Mahindra,US,2025-09-03,aws|pytorch|machine learning|mlops|tensorflow|python|deep learning|docker,0,102407
JOB-1417,Frontend Developer,Swiggy,US,2025-05-17,javascript|git|typescript|tailwind css,7,109865
JOB-1418,ML Engineer,Flipkart,US,2025-06-25,docker|mlops|python,2,167556
JOB-1419,Product Manager,Adobe,Global,2025-03-27,data analysis|sql|agile|excel|jira,7,83822
JOB-1420,Mobile Developer,Infosys,Europe,2025-07-29,kotlin|git|javascript|rest api|swift,2,74406
JOB-1421,AI Engineer,Google,US,2025-08-19,pytorch|deep learning|tensorflow,3,104961
JOB-1422,Software Engineer,Meta,US,2026-03-12,java|rest api|python,3,118216
JOB-1423,AI Engineer,Zomato,India,2025-03-02,python|pytorch|computer vision|generative ai|deep learning,1,1694182
JOB-1424,Backend Developer,HCL,US,2025-10-09,git|redis|sql|docker|rest api|node.js|python,3,161269
JOB-1425,Cybersecurity Analyst,Wipro,Europe,2026-01-11,sql|linux|ethical hacking,10,53870
JOB-1426,Data Scientist,Tech Mahindra,Europe,2025-11-24,statistics|python|deep learning|data visualization|sql|machine learning,1,80029
JOB-1427,Mobile Developer,Zomato,India,2025-04-03,git|react native|javascript|swift|flutter|kotlin,1,1443354
JOB-1428,Data Engineer,Microsoft,India,2025-06-17,postgresql|python|docker|big data|sql|hadoop|aws,3,3451359
JOB-1429,Software Engineer,TCS,Global,2025-07-18,linux|sql|c++|java|agile|rest api|python,3,120935
JOB-1430,AI Engineer,Swiggy,US,2025-05-22,computer vision|python|pytorch|tensorflow|generative ai|nlp,3,110264
JOB-1431,Product Manager,Infosys,India,2025-07-26,excel|sql|agile|data analysis,1,3448831
JOB-1432,Product Manager,Microsoft,US,2026-02-19,excel|agile|data analysis,7,131330
